state,timestamp,keystroke_count,keystroke_rate,typing_speed_wpm,keystroke_variance,keystroke_burst_ratio,avg_inter_keystroke_time,keystroke_rhythm_std,mouse_movement_count,mouse_distance,mouse_velocity,mouse_velocity_std,mouse_acceleration,mouse_direction_changes,mouse_idle_ratio,click_count,click_rate,click_clustering,avg_click_interval,click_pattern_regularity,scroll_count,scroll_rate,scroll_intensity,scroll_direction_changes,app_switch_count,app_switch_rate,unique_apps_count,app_focus_stability,user_id,session_id
focused_work,2026-01-11T16:10:32.922754,92.975,1.331,22.866,0.014,0.319,0.045,0.029,363.779,5024.829,59.997,14.744,23.297,20.306,0.053,26.759,0.096,0.386,9.654,0.637,12.358,0.042,2.081,3.029,0.0,0.0,0.234,0.541,2,u2_s47
focused_work,2026-01-11T16:10:32.922754,247.41,0.941,30.797,0.03,0.315,0.061,0.031,540.105,4094.227,17.963,10.028,13.251,24.2,0.113,3.686,0.138,0.418,6.612,0.634,17.289,0.002,0.744,4.128,0.0,0.047,0.756,0.54,2,u2_s47
focused_work,2026-01-11T16:10:32.922754,205.127,1.203,39.688,0.021,0.385,0.056,0.024,141.806,5222.435,0.0,4.237,19.75,19.507,0.147,12.378,0.11,0.642,9.023,0.423,17.59,0.004,1.112,6.169,0.0,0.0,0.0,0.563,2,u2_s47
focused_work,2026-01-11T16:10:32.922754,192.764,1.443,29.97,0.005,0.277,0.039,0.05,134.189,8536.408,54.106,4.479,22.356,14.047,0.149,4.543,0.025,0.659,11.718,0.596,10.278,0.015,0.718,0.9,1.295,0.417,1.223,0.692,2,u2_s47
task_execution,2026-01-11T16:10:32.922754,59.067,0.632,16.669,0.019,0.373,0.072,0.089,530.026,5189.285,39.129,8.887,12.39,68.184,0.151,25.675,0.081,0.625,4.009,0.36,15.911,0.061,2.578,0.997,4.057,0.0,1.878,0.672,2,u2_s47
focused_work,2026-01-11T16:10:32.922754,134.163,1.141,36.926,0.003,0.404,0.035,0.0,410.492,4970.259,6.794,4.679,28.037,10.992,0.128,7.154,0.074,0.645,6.14,0.563,10.665,0.023,0.871,0.327,0.105,0.323,0.381,0.42,2,u2_s47
focused_work,2026-01-11T16:10:32.923754,213.443,1.218,35.758,0.0,0.5,0.046,0.007,410.816,6899.717,62.765,11.998,13.121,13.189,0.179,0.0,0.0,0.477,6.378,0.692,6.885,0.047,1.402,4.07,0.0,0.112,0.087,0.579,2,u2_s47
focused_work,2026-01-11T16:10:32.923754,178.371,0.97,46.073,0.014,0.41,0.037,0.043,395.714,698.406,54.623,8.224,21.206,1.453,0.142,18.938,0.095,0.408,11.49,0.495,0.0,0.049,0.945,4.654,0.0,0.0,0.745,0.571,2,u2_s47
task_execution,2026-01-11T16:10:32.923754,93.751,0.489,13.991,0.037,0.401,0.092,0.09,690.533,7552.889,138.037,12.648,31.08,32.463,0.278,12.607,0.069,0.874,8.448,0.59,1.252,0.107,1.418,1.9,5.906,1.465,3.058,0.456,2,u2_s48
meeting_communication,2026-01-11T16:10:32.923754,3.328,0.106,5.733,0.103,0.0,0.106,0.349,112.753,933.101,0.0,4.647,12.105,6.479,0.651,5.746,0.029,0.0,25.337,0.519,0.0,0.0,0.716,2.46,0.0,0.0,1.105,0.774,2,u2_s48
meeting_communication,2026-01-11T16:10:32.923754,16.939,0.122,0.945,0.107,0.061,0.861,0.147,67.693,3138.576,29.643,6.804,5.225,8.311,0.676,4.305,0.035,0.162,25.747,0.593,14.877,0.012,0.542,1.11,0.0,0.465,0.177,0.831,2,u2_s48
meeting_communication,2026-01-11T16:10:32.924754,8.276,0.0,5.024,0.08,0.0,0.829,0.256,370.01,2967.033,8.488,0.0,0.416,10.476,0.519,7.401,0.038,0.073,15.368,0.507,6.097,0.039,0.24,0.0,2.4,0.097,1.088,0.611,2,u2_s48
task_execution,2026-01-11T16:10:32.924754,117.691,0.535,21.025,0.0,0.272,0.09,0.07,505.763,7420.419,33.672,12.375,33.128,40.103,0.006,31.94,0.089,0.978,5.008,0.435,24.171,0.035,1.402,0.927,3.685,0.0,1.426,0.578,2,u2_s48
task_execution,2026-01-11T16:10:32.924754,34.329,0.448,16.114,0.01,0.257,0.092,0.078,540.135,9115.155,0.0,9.068,16.447,47.604,0.095,11.584,0.121,1.067,6.963,0.531,15.77,0.079,1.155,2.421,1.123,1.422,0.556,0.284,2,u2_s48
task_execution,2026-01-11T16:10:32.924754,105.205,0.656,13.19,0.029,0.393,0.095,0.01,794.106,7029.27,145.793,15.757,39.93,69.704,0.0,16.324,0.102,1.222,3.966,0.555,14.491,0.046,0.904,6.669,4.058,0.571,4.177,0.449,2,u2_s48
research_reading,2026-01-11T16:10:32.924754,35.397,0.124,7.244,0.101,0.164,0.249,0.109,439.221,7807.895,66.696,9.528,17.586,10.172,0.361,11.571,0.046,0.398,16.154,0.26,19.702,0.152,2.081,12.962,0.691,1.077,0.0,0.399,2,u2_s48
research_reading,2026-01-11T16:10:32.925754,23.258,0.322,5.036,0.031,0.056,0.209,0.221,521.49,5268.679,39.76,10.596,5.28,33.141,0.421,5.745,0.102,0.429,14.517,0.326,42.91,0.292,2.292,10.767,1.863,0.0,0.888,0.495,2,u2_s48
task_execution,2026-01-11T16:10:32.925754,66.766,0.513,14.595,0.0,0.228,0.07,0.097,618.983,7452.611,27.594,11.052,29.038,24.579,0.146,24.816,0.15,0.732,4.7,0.457,8.958,0.012,1.584,2.615,4.143,0.536,2.44,0.235,2,u2_s48
task_execution,2026-01-11T16:10:32.925754,95.327,0.558,18.776,0.0,0.454,0.102,0.044,533.781,3737.872,60.392,16.768,32.753,32.09,0.399,15.029,0.087,0.869,4.076,0.519,6.756,0.092,1.214,8.978,1.713,1.896,2.595,0.474,2,u2_s48
task_execution,2026-01-11T16:10:32.925754,48.252,0.269,10.694,0.018,0.349,0.083,0.145,648.62,6421.586,124.793,29.797,9.681,37.342,0.201,28.524,0.143,0.826,4.863,0.427,8.822,0.013,1.699,5.128,6.583,0.523,2.719,0.39,2,u2_s48
task_execution,2026-01-11T16:10:32.925754,155.882,0.429,24.032,0.02,0.191,0.068,0.119,545.029,7385.284,79.128,0.41,24.79,52.095,0.025,16.885,0.109,0.884,5.874,0.496,24.311,0.093,1.224,3.746,5.173,1.188,3.08,0.447,2,u2_s48
task_execution,2026-01-11T16:10:32.925754,93.736,0.317,20.054,0.022,0.26,0.097,0.069,664.199,7770.071,70.143,28.771,9.904,46.715,0.171,26.335,0.142,1.032,4.714,0.372,18.593,0.126,1.192,0.362,4.652,0.353,2.666,0.315,2,u2_s48
task_execution,2026-01-11T16:10:32.926755,83.24,0.564,16.912,0.0,0.268,0.099,0.11,693.55,9672.147,53.453,21.294,11.04,11.369,0.059,2.55,0.13,0.922,2.472,0.575,15.788,0.014,2.182,1.255,3.77,1.173,1.108,0.549,2,u2_s48
focused_work,2026-01-11T16:10:32.926755,323.946,1.367,29.345,0.013,0.529,0.077,0.054,249.65,9052.331,72.844,9.823,24.785,11.859,0.019,10.105,0.024,0.563,2.019,0.528,0.0,0.032,0.868,4.558,0.287,0.0,0.769,0.634,2,u2_s48
focused_work,2026-01-11T16:10:32.926755,128.048,1.176,45.829,0.02,0.506,0.038,0.027,297.28,5963.474,82.156,8.745,8.825,10.978,0.128,24.125,0.083,0.451,6.262,0.546,16.59,0.023,0.542,1.337,0.117,0.0,0.744,0.537,2,u2_s48
focused_work,2026-01-11T16:10:32.926755,130.725,0.984,35.798,0.02,0.569,0.057,0.0,174.978,7729.914,41.889,6.929,8.564,14.38,0.217,13.304,0.032,0.75,0.645,0.575,7.344,0.032,0.257,1.921,0.0,0.0,0.761,0.297,2,u2_s48
focused_work,2026-01-11T16:10:32.926755,142.18,1.255,28.819,0.003,0.403,0.052,0.056,353.438,4819.849,26.242,7.893,2.513,38.123,0.0,13.627,0.045,0.514,8.435,0.472,12.401,0.065,0.837,3.382,1.739,0.121,1.154,0.325,2,u2_s48
research_reading,2026-01-11T16:10:32.927755,36.783,0.013,3.06,0.024,0.1,0.334,0.115,305.169,794.968,24.387,42.229,18.268,42.893,0.427,13.29,0.039,0.21,16.661,0.197,48.117,0.386,2.925,6.949,2.283,0.302,0.723,0.698,2,u2_s48
task_execution,2026-01-11T16:10:32.927755,77.862,0.468,17.679,0.0,0.187,0.074,0.051,544.019,13770.511,60.899,0.669,33.761,51.192,0.218,13.939,0.168,1.009,7.017,0.483,22.566,0.072,1.595,2.229,2.248,2.113,1.822,0.384,2,u2_s49
task_execution,2026-01-11T16:10:32.927755,91.339,0.414,14.349,0.0,0.351,0.056,0.079,518.603,7722.724,75.473,14.66,29.37,38.201,0.012,33.383,0.188,0.647,2.388,0.563,6.241,0.119,2.152,2.926,2.719,0.242,2.419,0.464,2,u2_s49
unproductive,2026-01-11T16:10:32.927755,52.094,0.263,7.145,0.131,0.086,0.73,0.343,839.247,12546.723,102.49,37.184,66.068,0.07,0.182,26.488,0.102,0.546,6.258,0.082,30.827,0.064,0.739,8.022,1.296,0.488,2.936,0.353,2,u2_s49
focused_work,2026-01-11T16:10:32.927755,245.787,0.968,38.546,0.01,0.536,0.048,0.0,431.691,4719.908,57.931,10.147,9.74,15.304,0.035,9.885,0.114,0.385,5.647,0.716,4.198,0.042,1.318,3.57,0.0,0.0,0.09,0.574,2,u2_s49
task_execution,2026-01-11T16:10:32.928755,86.509,0.478,9.038,0.012,0.121,0.079,0.104,871.057,12020.284,25.95,38.644,15.631,17.957,0.129,16.364,0.074,0.684,7.565,0.427,8.237,0.008,0.627,2.025,2.97,1.157,2.373,0.468,2,u2_s49
task_execution,2026-01-11T16:10:32.928755,98.493,0.273,18.828,0.026,0.303,0.1,0.106,639.279,12994.51,124.45,19.08,5.308,65.967,0.123,27.581,0.136,0.838,4.524,0.403,0.0,0.021,0.993,3.55,4.256,0.535,3.035,0.392,2,u2_s49
focused_work,2026-01-11T16:10:32.928755,145.484,0.815,37.949,0.018,0.496,0.055,0.09,352.269,6706.575,72.147,0.0,21.467,25.035,0.155,7.474,0.104,0.287,9.127,0.517,2.847,0.01,1.521,4.329,0.0,0.0,0.296,0.596,2,u2_s49
focused_work,2026-01-11T16:10:32.928755,247.952,1.765,18.82,0.007,0.444,0.061,0.104,278.95,2886.06,35.446,14.266,17.489,34.238,0.13,7.618,0.099,0.78,12.499,0.436,10.528,0.007,0.828,1.747,0.282,0.144,0.661,0.613,2,u2_s49
focused_work,2026-01-11T16:10:32.928755,195.166,1.659,28.785,0.028,0.518,0.049,0.029,128.005,5230.225,29.078,0.974,29.727,10.257,0.237,0.0,0.0,0.626,10.158,0.788,5.81,0.035,1.622,1.557,0.35,0.0,1.54,0.796,2,u2_s49
focused_work,2026-01-11T16:10:32.929755,158.433,1.941,42.05,0.0,0.566,0.095,0.042,164.544,5593.4,85.496,10.048,14.352,17.475,0.181,16.843,0.123,0.758,7.542,0.66,16.643,0.045,1.312,0.0,0.0,0.0,0.451,0.504,2,u2_s49
focused_work,2026-01-11T16:10:32.929755,236.269,1.663,32.434,0.029,0.505,0.071,0.056,291.276,5389.587,64.587,9.215,14.206,14.919,0.0,3.419,0.047,0.274,9.275,0.717,6.698,0.076,1.643,0.0,0.001,0.0,0.0,0.535,2,u2_s49
focused_work,2026-01-11T16:10:32.929755,132.966,0.93,27.838,0.017,0.432,0.045,0.036,220.679,4287.138,25.344,14.032,23.528,17.706,0.079,14.833,0.046,0.202,7.102,0.625,13.886,0.042,0.674,3.335,0.174,0.0,0.063,0.437,2,u2_s49
focused_work,2026-01-11T16:10:32.929755,195.196,1.76,29.778,0.026,0.733,0.056,0.006,192.215,7239.374,59.596,3.991,18.588,19.466,0.218,26.013,0.03,0.634,6.475,0.49,12.067,0.029,1.183,0.057,1.449,0.0,0.14,0.571,2,u2_s49
unproductive,2026-01-11T16:10:32.929755,68.374,0.0,9.957,0.058,0.075,0.476,0.114,668.267,16004.514,16.689,50.149,37.135,53.196,0.232,13.949,0.139,0.52,7.444,0.228,18.098,0.062,1.741,6.009,7.228,1.069,2.013,0.354,2,u2_s49
unproductive,2026-01-11T16:10:32.929755,46.556,0.202,15.16,0.072,0.096,0.47,0.327,965.046,10417.505,89.286,39.071,2.582,25.231,0.061,9.838,0.146,0.353,3.908,0.187,11.93,0.105,3.855,2.046,10.171,1.086,7.165,0.215,2,u2_s49
research_reading,2026-01-11T16:10:32.930755,18.991,0.121,6.372,0.095,0.065,0.197,0.13,415.042,4316.324,0.0,19.737,0.0,40.629,0.157,4.728,0.009,0.231,4.828,0.463,82.898,0.145,1.598,7.399,0.0,0.438,0.0,0.682,2,u2_s49
unproductive,2026-01-11T16:10:32.930755,44.877,0.122,4.205,0.096,0.04,0.182,0.094,1202.179,19009.804,47.585,38.522,76.267,35.547,0.304,42.782,0.116,0.821,6.652,0.194,40.676,0.101,4.531,7.338,7.643,1.409,1.367,0.366,2,u2_s49
unproductive,2026-01-11T16:10:32.930755,63.244,0.0,3.72,0.086,0.141,0.032,0.439,429.81,17180.27,61.819,42.702,3.966,48.06,0.146,32.626,0.035,1.12,0.591,0.241,4.646,0.228,3.047,13.562,4.282,1.253,3.211,0.233,2,u2_s49
unproductive,2026-01-11T16:10:32.930755,30.883,0.011,11.989,0.159,0.134,0.138,0.139,575.878,9893.055,104.618,47.312,77.43,70.439,0.215,27.608,0.042,0.989,5.081,0.262,24.629,0.202,4.013,7.762,6.873,0.981,3.709,0.316,2,u2_s49
task_execution,2026-01-11T16:10:32.930755,38.894,0.623,14.506,0.0,0.29,0.104,0.105,589.212,5243.179,76.324,29.295,32.618,17.767,0.131,14.838,0.192,0.813,8.479,0.46,11.538,0.029,1.09,3.438,0.835,1.385,1.505,0.269,2,u2_s49
task_execution,2026-01-11T16:10:32.931758,58.019,0.5,8.661,0.021,0.2,0.141,0.043,563.894,9210.253,65.159,14.197,25.324,19.964,0.1,22.974,0.048,0.544,7.719,0.504,16.493,0.044,1.299,0.0,0.944,1.467,1.713,0.385,3,u3_s0
task_execution,2026-01-11T16:10:32.931758,105.707,0.682,11.862,0.025,0.108,0.081,0.0,653.568,5422.77,41.072,26.897,16.542,46.083,0.163,36.279,0.183,0.63,6.592,0.684,17.932,0.05,0.0,0.0,0.154,2.675,2.339,0.423,3,u3_s0
task_execution,2026-01-11T16:10:32.931758,121.446,0.396,15.634,0.017,0.027,0.042,0.017,596.198,7999.415,41.808,0.0,38.73,39.024,0.121,24.608,0.053,1.068,5.925,0.439,11.355,0.069,1.483,0.0,1.793,0.797,2.017,0.335,3,u3_s0
task_execution,2026-01-11T16:10:32.932757,122.468,0.784,12.868,0.014,0.229,0.047,0.081,780.189,6164.98,43.452,5.015,20.919,30.171,0.0,10.684,0.063,0.458,5.364,0.503,9.044,0.047,1.642,2.966,4.854,0.0,2.393,0.492,3,u3_s0
focused_work,2026-01-11T16:10:32.932757,93.82,1.46,42.678,0.011,0.24,0.019,0.035,229.857,5509.606,49.097,15.919,23.154,13.01,0.046,20.518,0.077,0.604,11.003,0.439,15.005,0.034,0.0,0.029,0.0,0.402,0.856,0.39,3,u3_s0
focused_work,2026-01-11T16:10:32.932757,255.292,1.486,36.23,0.006,0.511,0.02,0.019,429.239,6143.561,45.886,18.499,12.655,1.907,0.0,25.302,0.009,0.78,6.306,0.712,13.244,0.048,0.088,1.12,0.99,0.585,0.12,0.337,3,u3_s0
focused_work,2026-01-11T16:10:32.932757,155.042,1.114,42.708,0.01,0.369,0.05,0.088,422.033,7311.439,66.435,9.542,9.186,27.36,0.049,2.828,0.067,0.543,11.499,0.602,5.307,0.077,0.0,3.198,0.0,0.0,0.329,0.567,3,u3_s0
focused_work,2026-01-11T16:10:32.932757,203.104,1.374,34.627,0.01,0.4,0.066,0.049,153.323,1485.919,0.0,6.683,9.726,18.937,0.023,10.023,0.068,0.093,9.76,0.493,3.123,0.036,0.342,3.298,0.393,0.0,0.829,0.525,3,u3_s0
focused_work,2026-01-11T16:10:32.933757,254.684,1.469,37.045,0.002,0.192,0.066,0.068,347.589,7448.156,50.331,8.859,10.688,22.511,0.064,17.92,0.104,0.47,9.002,0.447,19.226,0.088,1.15,0.846,0.245,0.0,1.123,0.207,3,u3_s0
focused_work,2026-01-11T16:10:32.933757,126.609,1.375,32.142,0.018,0.393,0.046,0.064,312.606,3391.101,62.549,0.0,5.691,28.766,0.253,19.172,0.1,0.578,3.438,0.636,10.097,0.019,1.77,6.513,0.0,0.257,0.976,0.467,3,u3_s0
focused_work,2026-01-11T16:10:32.933757,181.272,1.303,29.815,0.017,0.434,0.054,0.073,329.385,5628.743,26.643,7.531,15.939,0.0,0.12,20.401,0.161,0.355,7.135,0.562,9.97,0.024,0.268,2.509,1.23,0.001,0.887,0.459,3,u3_s0
task_execution,2026-01-11T16:10:32.933757,121.528,0.335,18.187,0.006,0.31,0.094,0.073,392.624,5074.488,1.651,4.774,22.316,46.456,0.0,6.147,0.148,0.861,7.143,0.501,17.401,0.051,0.397,6.73,3.964,1.537,4.243,0.376,3,u3_s0
task_execution,2026-01-11T16:10:32.933757,135.114,0.421,18.455,0.03,0.234,0.154,0.072,615.813,8964.545,28.701,10.56,45.038,34.377,0.063,23.922,0.113,1.144,7.463,0.474,27.34,0.117,1.395,1.064,6.94,1.917,1.177,0.346,3,u3_s0
focused_work,2026-01-11T16:10:32.933757,113.835,1.199,32.301,0.029,0.42,0.069,0.08,260.813,7172.261,72.338,9.988,12.663,28.965,0.08,16.659,0.123,0.174,4.725,0.461,8.558,0.036,1.197,1.817,0.028,0.519,0.855,0.314,3,u3_s0
focused_work,2026-01-11T16:10:32.934757,179.711,1.588,51.11,0.03,0.373,0.063,0.031,440.526,5690.191,111.429,0.0,21.368,26.129,0.0,0.0,0.125,0.644,9.837,0.684,8.514,0.096,2.465,4.896,0.433,0.0,1.023,0.438,3,u3_s0
focused_work,2026-01-11T16:10:32.934757,181.89,1.47,29.77,0.015,0.388,0.055,0.088,350.489,3832.222,66.323,7.039,25.571,13.536,0.139,15.975,0.093,0.32,6.35,0.566,6.716,0.074,1.036,5.072,0.0,0.438,0.873,0.428,3,u3_s0
focused_work,2026-01-11T16:10:32.934757,92.505,0.544,31.328,0.0,0.415,0.052,0.0,278.044,5878.951,102.696,6.296,3.329,0.955,0.037,5.194,0.064,0.575,9.071,0.573,7.246,0.065,0.239,2.638,0.213,0.038,0.4,0.327,3,u3_s0
focused_work,2026-01-11T16:10:32.934757,212.842,1.368,34.47,0.018,0.229,0.08,0.036,446.565,1167.328,4.983,14.398,16.418,13.35,0.032,13.007,0.165,0.0,4.073,0.412,16.444,0.087,0.909,3.945,0.0,0.386,1.126,0.392,3,u3_s0
focused_work,2026-01-11T16:10:32.934757,220.789,1.27,33.017,0.021,0.492,0.061,0.046,355.086,6467.389,68.472,3.595,3.516,9.881,0.042,18.333,0.062,0.581,7.672,0.566,8.105,0.024,0.179,3.029,0.0,0.049,1.363,0.405,3,u3_s0
focused_work,2026-01-11T16:10:32.935758,198.78,0.991,30.897,0.0,0.306,0.059,0.0,415.062,9518.136,63.706,6.291,22.552,24.686,0.031,8.634,0.054,0.733,4.657,0.559,10.343,0.061,0.723,1.552,0.653,0.0,0.449,0.154,3,u3_s0
task_execution,2026-01-11T16:10:32.935758,112.278,0.653,9.857,0.01,0.299,0.093,0.108,621.342,4930.373,8.185,15.179,19.709,49.75,0.239,19.719,0.104,0.717,4.226,0.347,14.618,0.055,2.188,2.546,8.17,2.294,1.668,0.398,3,u3_s1
research_reading,2026-01-11T16:10:32.935758,0.0,0.167,4.897,0.087,0.07,0.06,0.117,0.0,5766.585,23.528,9.446,18.698,22.406,0.421,7.847,0.057,0.153,10.173,0.544,17.399,0.428,3.549,6.47,1.741,0.333,0.0,0.706,3,u3_s1
research_reading,2026-01-11T16:10:32.935758,52.755,0.078,2.405,0.07,0.205,0.195,0.25,353.628,8140.41,33.403,21.669,2.083,38.454,0.21,4.258,0.09,0.644,7.824,0.545,55.638,0.312,2.089,13.243,0.922,0.385,0.0,0.626,3,u3_s1
research_reading,2026-01-11T16:10:32.935758,6.236,0.119,10.641,0.0,0.012,0.113,0.006,252.086,9814.253,0.0,18.882,23.281,24.938,0.304,7.568,0.041,0.412,7.897,0.268,27.327,0.479,2.66,14.765,2.963,0.256,0.986,0.678,3,u3_s1
task_execution,2026-01-11T16:10:32.936759,78.124,0.823,16.485,0.033,0.286,0.096,0.017,424.699,9978.058,73.983,25.556,21.388,29.608,0.107,5.478,0.088,0.731,5.267,0.428,24.976,0.043,1.731,4.506,3.42,1.555,2.05,0.353,3,u3_s1
task_execution,2026-01-11T16:10:32.936759,76.918,0.717,17.023,0.024,0.234,0.146,0.008,642.463,7804.002,87.79,0.0,15.969,36.402,0.211,0.0,0.076,1.012,7.182,0.529,16.165,0.097,1.807,6.768,6.499,1.102,3.694,0.387,3,u3_s1
focused_work,2026-01-11T16:10:32.936759,329.191,0.693,22.519,0.026,0.478,0.057,0.071,219.585,9839.693,101.961,17.008,3.872,29.322,0.079,32.178,0.083,0.363,9.212,0.347,15.534,0.033,0.913,2.863,0.0,0.488,0.777,0.472,3,u3_s1
unproductive,2026-01-11T16:10:32.936759,42.281,0.077,5.984,0.117,0.083,0.481,0.079,1213.094,4705.909,92.315,43.619,59.139,44.822,0.299,17.341,0.166,0.676,5.375,0.316,27.544,0.0,2.131,10.348,5.662,2.815,3.968,0.336,3,u3_s1
focused_work,2026-01-11T16:10:32.936759,283.394,1.235,32.888,0.007,0.348,0.044,0.099,540.504,5691.822,103.039,7.775,19.928,34.01,0.06,5.076,0.092,0.379,7.569,0.549,13.653,0.067,1.156,4.085,1.562,0.256,1.447,0.331,3,u3_s1
focused_work,2026-01-11T16:10:32.936759,191.936,1.454,24.879,0.041,0.515,0.078,0.025,352.618,3132.077,49.719,7.055,13.078,4.003,0.0,18.463,0.087,0.79,4.857,0.563,9.933,0.047,0.649,0.0,0.13,0.0,0.48,0.382,3,u3_s1
focused_work,2026-01-11T16:10:32.937758,108.812,1.461,49.069,0.011,0.524,0.066,0.033,525.981,2476.15,64.693,6.815,19.008,7.088,0.143,0.056,0.098,0.44,8.847,0.446,5.987,0.094,1.853,0.076,0.159,0.232,0.885,0.417,3,u3_s1
focused_work,2026-01-11T16:10:32.937758,216.657,1.187,40.181,0.025,0.249,0.05,0.013,357.351,988.272,16.376,6.004,21.557,11.847,0.157,3.631,0.066,0.389,10.801,0.667,14.565,0.087,0.936,0.559,0.0,0.0,1.102,0.374,3,u3_s1
focused_work,2026-01-11T16:10:32.937758,183.176,1.037,33.765,0.0,0.472,0.039,0.095,422.693,6144.83,51.433,6.431,13.549,18.581,0.047,17.522,0.131,0.561,10.778,0.384,12.029,0.049,0.305,1.854,0.856,0.0,0.818,0.375,3,u3_s1
task_execution,2026-01-11T16:10:32.937758,102.133,0.7,21.431,0.002,0.395,0.056,0.073,477.918,8482.167,130.654,19.598,20.373,22.716,0.341,13.989,0.057,0.676,4.329,0.384,7.488,0.058,1.238,4.055,0.0,0.461,2.051,0.401,3,u3_s1
task_execution,2026-01-11T16:10:32.937758,122.338,0.578,17.754,0.029,0.062,0.097,0.086,621.732,6346.209,112.778,20.232,34.944,32.465,0.0,18.918,0.104,0.761,5.137,0.475,21.676,0.032,1.001,8.215,0.116,0.835,0.206,0.38,3,u3_s1
focused_work,2026-01-11T16:10:32.938758,185.605,1.615,27.948,0.005,0.336,0.068,0.059,197.511,5623.267,0.0,2.537,13.406,8.818,0.08,23.965,0.084,0.87,6.072,0.49,13.945,0.088,1.28,4.242,0.0,0.0,1.312,0.38,3,u3_s1
focused_work,2026-01-11T16:10:32.938758,332.504,1.247,45.353,0.028,0.254,0.082,0.017,332.201,10522.024,75.862,5.366,20.025,3.358,0.164,7.926,0.0,0.468,5.918,0.566,4.479,0.057,0.662,2.224,1.066,0.33,1.556,0.344,3,u3_s1
task_execution,2026-01-11T16:10:32.938758,103.254,0.276,19.048,0.056,0.191,0.071,0.093,660.231,14053.308,112.923,22.119,16.416,9.036,0.28,26.745,0.102,0.814,6.626,0.384,0.0,0.037,1.053,0.12,3.296,2.619,2.315,0.252,3,u3_s1
meeting_communication,2026-01-11T16:10:32.938758,2.53,0.076,10.069,0.066,0.168,0.652,0.114,270.478,1847.949,0.0,9.322,1.323,21.792,0.582,2.429,0.043,0.206,19.295,0.348,0.0,0.033,0.0,0.0,0.927,0.155,1.381,0.79,3,u3_s1
research_reading,2026-01-11T16:10:32.938758,4.805,0.125,1.662,0.065,0.18,0.428,0.113,574.619,7779.589,3.342,27.143,2.375,17.818,0.371,10.971,0.074,0.048,12.784,0.176,38.336,0.275,0.765,16.387,0.0,0.26,0.507,0.643,3,u3_s1
task_execution,2026-01-11T16:10:32.939759,129.034,0.438,16.765,0.035,0.088,0.142,0.041,827.358,8059.108,0.0,14.317,18.006,59.434,0.164,2.794,0.169,0.947,6.118,0.456,2.715,0.129,0.977,7.922,3.387,0.896,0.659,0.335,3,u3_s2
focused_work,2026-01-11T16:10:32.939759,246.623,1.338,43.894,0.016,0.453,0.055,0.018,310.958,4889.488,45.604,15.264,9.864,6.212,0.233,12.143,0.121,0.834,8.049,0.611,7.916,0.014,1.151,6.429,0.0,0.2,0.71,0.242,3,u3_s2
focused_work,2026-01-11T16:10:32.939759,161.69,0.495,23.215,0.014,0.406,0.073,0.018,346.242,5947.71,35.255,11.685,20.312,41.827,0.164,0.713,0.11,0.254,11.884,0.487,11.833,0.086,1.238,3.99,0.0,0.0,0.932,0.486,3,u3_s2
focused_work,2026-01-11T16:10:32.939759,175.445,1.046,41.389,0.019,0.306,0.057,0.015,470.462,2414.444,40.95,12.569,20.524,29.509,0.0,5.038,0.115,0.731,4.962,0.721,10.525,0.035,0.31,3.561,0.386,0.0,0.662,0.363,3,u3_s2
focused_work,2026-01-11T16:10:32.939759,150.098,0.774,39.733,0.015,0.365,0.046,0.033,372.093,3548.305,38.291,3.492,0.0,36.457,0.133,6.578,0.082,0.308,8.964,0.757,15.012,0.0,0.235,0.0,0.0,0.0,1.624,0.284,3,u3_s2
focused_work,2026-01-11T16:10:32.940759,181.629,0.733,21.901,0.0,0.353,0.043,0.055,134.898,6798.379,89.419,14.128,21.841,22.112,0.025,21.943,0.112,0.483,3.794,0.417,2.851,0.02,1.348,4.329,0.0,0.0,0.574,0.316,3,u3_s2
task_execution,2026-01-11T16:10:32.940759,47.607,0.182,16.677,0.01,0.422,0.083,0.102,497.579,8945.378,124.586,10.597,25.382,31.585,0.17,32.061,0.075,1.072,5.693,0.611,16.783,0.01,1.644,3.632,2.793,1.393,1.61,0.387,3,u3_s2
task_execution,2026-01-11T16:10:32.940759,70.595,0.671,20.425,0.033,0.335,0.082,0.146,444.807,8622.759,85.779,16.143,40.974,52.68,0.204,17.465,0.205,0.667,5.483,0.555,9.999,0.063,0.0,5.361,6.206,1.366,2.226,0.458,3,u3_s2
task_execution,2026-01-11T16:10:32.940759,93.525,0.666,18.239,0.052,0.058,0.084,0.12,937.366,9994.09,86.736,24.603,37.55,26.179,0.204,12.513,0.113,0.688,6.243,0.401,14.679,0.026,0.887,7.095,0.0,1.072,3.793,0.495,3,u3_s2
task_execution,2026-01-11T16:10:32.940759,94.774,0.41,20.964,0.039,0.271,0.052,0.104,753.265,1369.702,102.274,16.448,36.733,80.274,0.037,20.696,0.123,0.612,9.602,0.261,24.47,0.044,0.947,5.912,5.11,1.835,3.002,0.438,3,u3_s2
focused_work,2026-01-11T16:10:32.941759,208.865,1.024,36.504,0.013,0.278,0.039,0.0,157.336,4775.518,93.598,2.127,6.852,37.813,0.003,13.316,0.093,0.501,7.325,0.436,7.007,0.056,0.401,5.226,0.0,0.064,0.387,0.467,3,u3_s2
